20:47:32.102 |     INFO |           get_logger | === COST_MATRICES MODULE LOGGING STARTED ===
20:47:32.596 |     INFO |       log_parameters |   len_for_classify: 5
20:47:32.596 |     INFO |       log_parameters |   res_limit: 0.1
20:47:32.596 |     INFO |       log_parameters |   gap_exclude_ms: 1
20:47:32.596 |     INFO |       log_parameters |   strategy_bd: -1
20:47:32.597 |     INFO |       log_parameters |   lft_cdf: None
20:47:32.597 |     INFO |       log_parameters |   kalman_init_param: None
20:47:32.597 |     INFO |       log_parameters |   diagnostics: None
20:47:32.597 |     INFO |       log_parameters |   logger: <Logger utrack.track_general (DEBUG)>
20:47:32.597 |     INFO |       log_parameters |   velocity_weight: 1.0
20:47:32.597 |     INFO |       log_parameters |   diffusion_weight: 1.0
20:47:32.597 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.597 |     INFO |       log_parameters |   coords_shape: (52, 2)
20:47:32.597 |     INFO |       log_parameters |   uncertainties_shape: (52, 2)
20:47:32.597 |     INFO |       log_parameters |   mean_uncertainty: 0.3002239519230769
20:47:32.597 |     INFO |       log_parameters |   uncertainty_range: [0.217207, 0.358885]
20:47:32.597 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.597 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.597 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.597 |     INFO |       log_parameters |   mean_uncertainty: 0.3014392075471698
20:47:32.597 |     INFO |       log_parameters |   uncertainty_range: [0.219737, 0.353152]
20:47:32.597 |    DEBUG |            log_debug | Initializing Kalman for 53 features, prob_dim=2, state_dim=4
20:47:32.597 |     INFO |       log_parameters | PARAMETERS (enhanced Kalman initialization):
20:47:32.597 |     INFO |       log_parameters |   num_features: 53
20:47:32.597 |     INFO |       log_parameters |   state_dim: 4
20:47:32.597 |     INFO |       log_parameters |   prob_dim: 2
20:47:32.597 |     INFO |       log_parameters |   state_vec_shape: (53, 4)
20:47:32.597 |     INFO |       log_parameters |   state_noise_var_shape: (53, 4, 4)
20:47:32.597 |    DEBUG |            log_debug | State vector shape: (52, 4), Expected: (52, 4)
20:47:32.597 |     INFO |       log_parameters | PARAMETERS (enhanced motion prediction):
20:47:32.597 |     INFO |       log_parameters |   num_features_predicted: 52
20:47:32.597 |     INFO |       log_parameters |   directed_motion_features: 0
20:47:32.597 |     INFO |       log_parameters |   brownian_motion_features: 52
20:47:32.597 |     INFO |       log_parameters |   mean_motion_confidence: 0.0
20:47:32.597 |     INFO |       log_parameters |   mean_velocity_magnitude: 0.0
20:47:32.597 |     INFO |       log_parameters | PARAMETERS (enhanced search radii):
20:47:32.597 |     INFO |       log_parameters |   search_radii_shape: (52, 2)
20:47:32.597 |     INFO |       log_parameters |   min_radius: 0.1
20:47:32.597 |     INFO |       log_parameters |   max_radius: 0.1
20:47:32.598 |     INFO |       log_parameters |   mean_radius: 0.1
20:47:32.598 |     INFO |       log_parameters |   directed_motion_mean_radius: 0
20:47:32.598 |     INFO |       log_parameters |   brownian_motion_mean_radius: 0.1
20:47:32.598 |     INFO |       log_parameters | PARAMETERS (enhanced distance costs):
20:47:32.598 |     INFO |       log_parameters |   distance_matrix_shape: (52, 53)
20:47:32.598 |     INFO |       log_parameters |   cost_matrix_shape: (52, 53)
20:47:32.598 |     INFO |       log_parameters |   finite_costs: 2756
20:47:32.598 |     INFO |       log_parameters |   infinite_costs: 0
20:47:32.598 |     INFO |       log_parameters |   mean_finite_cost: 1000000.0
20:47:32.598 |     INFO |       log_parameters |   min_distance: 5.958119963876273
20:47:32.598 |     INFO |       log_parameters |   max_distance: 130.61555520751145
20:47:32.598 |     INFO |       log_parameters | PARAMETERS (enhanced motion costs):
20:47:32.598 |     INFO |       log_parameters |   motion_costs_shape: (52, 53)
20:47:32.598 |     INFO |       log_parameters |   motion_costs_min: 1.0
20:47:32.598 |     INFO |       log_parameters |   motion_costs_max: 1.0
20:47:32.598 |     INFO |       log_parameters |   motion_costs_mean: 1.0
20:47:32.598 |     INFO |       log_parameters |   features_with_motion_constraints: 0
20:47:32.598 |     INFO |       log_parameters |   high_confidence_motion_features: 0
20:47:32.600 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.600 |     INFO |       log_parameters |   coords_shape: (52, 2)
20:47:32.600 |     INFO |       log_parameters |   uncertainties_shape: (52, 2)
20:47:32.600 |     INFO |       log_parameters |   mean_uncertainty: 0.3002239519230769
20:47:32.600 |     INFO |       log_parameters |   uncertainty_range: [0.217207, 0.358885]
20:47:32.600 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.600 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.600 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.600 |     INFO |       log_parameters |   mean_uncertainty: 0.3014392075471698
20:47:32.600 |     INFO |       log_parameters |   uncertainty_range: [0.219737, 0.353152]
20:47:32.600 |     INFO |       log_parameters | PARAMETERS (enhanced feature costs):
20:47:32.600 |     INFO |       log_parameters |   feature_costs_shape: (52, 53)
20:47:32.600 |     INFO |       log_parameters |   feature_costs_min: 1.000017246901336
20:47:32.600 |     INFO |       log_parameters |   feature_costs_max: 15.0
20:47:32.600 |     INFO |       log_parameters |   amplitude_constraints_applied: True
20:47:32.600 |     INFO |       log_parameters |   resolution_constraints_applied: True
20:47:32.600 |     INFO |       log_parameters | PARAMETERS (enhanced matrix augmentation):
20:47:32.600 |     INFO |       log_parameters |   original_shape: (52, 53)
20:47:32.600 |     INFO |       log_parameters |   augmented_shape: (105, 105)
20:47:32.600 |     INFO |       log_parameters |   birth_death_cost: 1.0
20:47:32.600 |     INFO |       log_parameters |   nonlink_marker: -5
20:47:32.600 |     INFO |       log_parameters |   valid_linking_costs: 0
20:47:32.600 |    DEBUG |            log_debug | 
DEBUG _update_enhanced_kalman:
20:47:32.600 |    DEBUG |            log_debug |   observed_positions.shape: (53, 2)
20:47:32.600 |    DEBUG |            log_debug |   num_features (from observed_positions): 53
20:47:32.600 |    DEBUG |            log_debug |   predicted_positions.shape: (52, 2)
20:47:32.600 |    DEBUG |            log_debug |   predicted_velocities.shape: (52, 2)
20:47:32.600 |    DEBUG |            log_debug |   kalman_info_next['state_vec'].shape: (53, 4)
20:47:32.600 |    ERROR |            log_error |   ERROR: Size mismatch! num_features=53 but predicted_positions has 52 rows
20:47:32.600 |    ERROR |            log_error |   This will cause index 52 to fail when array only goes to 51
20:47:32.600 |    DEBUG |            log_debug | Kalman update: 53 features, state_dim=4, prob_dim=2
20:47:32.601 |    ERROR |            log_error | Error in enhanced linking: index 52 is out of bounds for axis 0 with size 52
20:47:32.601 |    ERROR | cost_mat_random_directed_switching_motion_link | Full traceback:
Traceback (most recent call last):
  File "/Users/george/.FLIKA/plugins/utrack_tracking/cost_matrices.py", line 257, in cost_mat_random_directed_switching_motion_link
    kalman_info_next = self._update_enhanced_kalman(
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/george/.FLIKA/plugins/utrack_tracking/cost_matrices.py", line 911, in _update_enhanced_kalman
    current_state[2*d] = motion_predictions['predicted_positions'][i, d]     # position
                         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
IndexError: index 52 is out of bounds for axis 0 with size 52
20:47:32.603 |     INFO |             __exit__ | TIMING: Enhanced linking cost matrix calculation completed in 0.0071 seconds
20:47:32.613 |    DEBUG |    log_function_call | CALL: enhanced_cost_mat_link(movie_info_frames=2, kalman_info_keys=['num_features', 'state_vec', 'state_noise_var', 'observation_vec'], current_frame=1, prob_dim=2, num_features_frame1=53, num_features_frame2=49)
20:47:32.613 |     INFO |       log_parameters | PARAMETERS (enhanced linking inputs):
20:47:32.613 |     INFO |       log_parameters |   movie_info_frames: 2
20:47:32.613 |     INFO |       log_parameters |   kalman_info_keys: ['num_features', 'state_vec', 'state_noise_var', 'observation_vec']
20:47:32.613 |     INFO |       log_parameters |   current_frame: 1
20:47:32.613 |     INFO |       log_parameters |   prob_dim: 2
20:47:32.613 |     INFO |       log_parameters |   num_features_frame1: 53
20:47:32.613 |     INFO |       log_parameters |   num_features_frame2: 49
20:47:32.613 |    DEBUG |            __enter__ | TIMING: Starting Enhanced linking cost matrix calculation
20:47:32.613 |     INFO |       log_parameters | PARAMETERS (validated parameters):
20:47:32.613 |     INFO |       log_parameters |   linear_motion: 1
20:47:32.613 |     INFO |       log_parameters |   min_search_radius: 0.1
20:47:32.613 |     INFO |       log_parameters |   max_search_radius: 1.0
20:47:32.613 |     INFO |       log_parameters |   brown_std_mult: 1.0
20:47:32.613 |     INFO |       log_parameters |   brown_scaling: [0.25, 0.01]
20:47:32.613 |     INFO |       log_parameters |   time_reach_conf_b: 2
20:47:32.613 |     INFO |       log_parameters |   lin_std_mult: [1. 1. 1. 1. 1.]
20:47:32.613 |     INFO |       log_parameters |   lin_scaling: [1.0, 0.01]
20:47:32.613 |     INFO |       log_parameters |   time_reach_conf_l: 2
20:47:32.613 |     INFO |       log_parameters |   max_angle_vv: 5.0
20:47:32.613 |     INFO |       log_parameters |   use_local_density: 0
20:47:32.613 |     INFO |       log_parameters |   nn_window: 5
20:47:32.613 |     INFO |       log_parameters |   amp_ratio_limit: [0.1, 1.0]
20:47:32.613 |     INFO |       log_parameters |   gap_penalty: 1.5
20:47:32.613 |     INFO |       log_parameters |   len_for_classify: 5
20:47:32.613 |     INFO |       log_parameters |   res_limit: 0.1
20:47:32.613 |     INFO |       log_parameters |   gap_exclude_ms: 1
20:47:32.613 |     INFO |       log_parameters |   strategy_bd: -1
20:47:32.613 |     INFO |       log_parameters |   lft_cdf: None
20:47:32.613 |     INFO |       log_parameters |   kalman_init_param: None
20:47:32.613 |     INFO |       log_parameters |   diagnostics: None
20:47:32.613 |     INFO |       log_parameters |   logger: <Logger utrack.track_general (DEBUG)>
20:47:32.613 |     INFO |       log_parameters |   velocity_weight: 1.0
20:47:32.613 |     INFO |       log_parameters |   diffusion_weight: 1.0
20:47:32.613 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.613 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.613 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.613 |     INFO |       log_parameters |   mean_uncertainty: 0.3014392075471698
20:47:32.613 |     INFO |       log_parameters |   uncertainty_range: [0.219737, 0.353152]
20:47:32.613 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.613 |     INFO |       log_parameters |   coords_shape: (49, 2)
20:47:32.613 |     INFO |       log_parameters |   uncertainties_shape: (49, 2)
20:47:32.613 |     INFO |       log_parameters |   mean_uncertainty: 0.30057010204081636
20:47:32.613 |     INFO |       log_parameters |   uncertainty_range: [0.218286, 0.354995]
20:47:32.613 |    DEBUG |            log_debug | Initializing Kalman for 49 features, prob_dim=2, state_dim=4
20:47:32.614 |     INFO |       log_parameters | PARAMETERS (enhanced Kalman initialization):
20:47:32.614 |     INFO |       log_parameters |   num_features: 49
20:47:32.614 |     INFO |       log_parameters |   state_dim: 4
20:47:32.614 |     INFO |       log_parameters |   prob_dim: 2
20:47:32.614 |     INFO |       log_parameters |   state_vec_shape: (49, 4)
20:47:32.614 |     INFO |       log_parameters |   state_noise_var_shape: (49, 4, 4)
20:47:32.614 |    DEBUG |            log_debug | State vector shape: (53, 4), Expected: (53, 4)
20:47:32.614 |     INFO |       log_parameters | PARAMETERS (enhanced motion prediction):
20:47:32.614 |     INFO |       log_parameters |   num_features_predicted: 53
20:47:32.614 |     INFO |       log_parameters |   directed_motion_features: 0
20:47:32.614 |     INFO |       log_parameters |   brownian_motion_features: 53
20:47:32.614 |     INFO |       log_parameters |   mean_motion_confidence: 0.0
20:47:32.614 |     INFO |       log_parameters |   mean_velocity_magnitude: 0.0
20:47:32.614 |     INFO |       log_parameters | PARAMETERS (enhanced search radii):
20:47:32.614 |     INFO |       log_parameters |   search_radii_shape: (53, 2)
20:47:32.614 |     INFO |       log_parameters |   min_radius: 0.1
20:47:32.614 |     INFO |       log_parameters |   max_radius: 0.1
20:47:32.614 |     INFO |       log_parameters |   mean_radius: 0.09999999999999999
20:47:32.614 |     INFO |       log_parameters |   directed_motion_mean_radius: 0
20:47:32.614 |     INFO |       log_parameters |   brownian_motion_mean_radius: 0.09999999999999999
20:47:32.615 |     INFO |       log_parameters | PARAMETERS (enhanced distance costs):
20:47:32.615 |     INFO |       log_parameters |   distance_matrix_shape: (53, 49)
20:47:32.615 |     INFO |       log_parameters |   cost_matrix_shape: (53, 49)
20:47:32.615 |     INFO |       log_parameters |   finite_costs: 2597
20:47:32.615 |     INFO |       log_parameters |   infinite_costs: 0
20:47:32.615 |     INFO |       log_parameters |   mean_finite_cost: 1000000.0
20:47:32.615 |     INFO |       log_parameters |   min_distance: 4.502361717335137
20:47:32.615 |     INFO |       log_parameters |   max_distance: 130.66904722946543
20:47:32.615 |     INFO |       log_parameters | PARAMETERS (enhanced motion costs):
20:47:32.615 |     INFO |       log_parameters |   motion_costs_shape: (53, 49)
20:47:32.615 |     INFO |       log_parameters |   motion_costs_min: 1.0
20:47:32.615 |     INFO |       log_parameters |   motion_costs_max: 1.0
20:47:32.615 |     INFO |       log_parameters |   motion_costs_mean: 1.0
20:47:32.615 |     INFO |       log_parameters |   features_with_motion_constraints: 0
20:47:32.615 |     INFO |       log_parameters |   high_confidence_motion_features: 0
20:47:32.616 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.616 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.616 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.616 |     INFO |       log_parameters |   mean_uncertainty: 0.3014392075471698
20:47:32.616 |     INFO |       log_parameters |   uncertainty_range: [0.219737, 0.353152]
20:47:32.616 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.616 |     INFO |       log_parameters |   coords_shape: (49, 2)
20:47:32.616 |     INFO |       log_parameters |   uncertainties_shape: (49, 2)
20:47:32.617 |     INFO |       log_parameters |   mean_uncertainty: 0.30057010204081636
20:47:32.617 |     INFO |       log_parameters |   uncertainty_range: [0.218286, 0.354995]
20:47:32.617 |     INFO |       log_parameters | PARAMETERS (enhanced feature costs):
20:47:32.617 |     INFO |       log_parameters |   feature_costs_shape: (53, 49)
20:47:32.617 |     INFO |       log_parameters |   feature_costs_min: 1.0001756340704562
20:47:32.617 |     INFO |       log_parameters |   feature_costs_max: 15.0
20:47:32.617 |     INFO |       log_parameters |   amplitude_constraints_applied: True
20:47:32.617 |     INFO |       log_parameters |   resolution_constraints_applied: True
20:47:32.617 |     INFO |       log_parameters | PARAMETERS (enhanced matrix augmentation):
20:47:32.617 |     INFO |       log_parameters |   original_shape: (53, 49)
20:47:32.617 |     INFO |       log_parameters |   augmented_shape: (102, 102)
20:47:32.617 |     INFO |       log_parameters |   birth_death_cost: 1.0
20:47:32.617 |     INFO |       log_parameters |   nonlink_marker: -5
20:47:32.617 |     INFO |       log_parameters |   valid_linking_costs: 0
20:47:32.617 |    DEBUG |            log_debug | 
DEBUG _update_enhanced_kalman:
20:47:32.617 |    DEBUG |            log_debug |   observed_positions.shape: (49, 2)
20:47:32.617 |    DEBUG |            log_debug |   num_features (from observed_positions): 49
20:47:32.617 |    DEBUG |            log_debug |   predicted_positions.shape: (53, 2)
20:47:32.617 |    DEBUG |            log_debug |   predicted_velocities.shape: (53, 2)
20:47:32.617 |    DEBUG |            log_debug |   kalman_info_next['state_vec'].shape: (49, 4)
20:47:32.617 |    ERROR |            log_error |   ERROR: Size mismatch! num_features=49 but predicted_positions has 53 rows
20:47:32.617 |    ERROR |            log_error |   This will cause index 48 to fail when array only goes to 52
20:47:32.617 |    DEBUG |            log_debug | Kalman update: 49 features, state_dim=4, prob_dim=2
20:47:32.618 |     INFO |       log_parameters | PARAMETERS (enhanced Kalman update):
20:47:32.618 |     INFO |       log_parameters |   features_updated: 49
20:47:32.618 |     INFO |       log_parameters |   state_dim: 4
20:47:32.618 |     INFO |       log_parameters |   dt_used: 1.0
20:47:32.618 |     INFO |       log_parameters |   process_noise_scale: 1.0
20:47:32.618 |     INFO |       log_parameters |   measurement_noise_scale: 1.0
20:47:32.618 |     INFO |             log_info | Enhanced linking completed successfully for frame 1
20:47:32.618 |     INFO |             __exit__ | TIMING: Enhanced linking cost matrix calculation completed in 0.0048 seconds
20:47:32.800 |    DEBUG |    log_function_call | CALL: enhanced_cost_mat_link(movie_info_frames=2, kalman_info_keys=['num_features', 'state_vec', 'state_noise_var', 'observation_vec'], current_frame=2, prob_dim=2, num_features_frame1=49, num_features_frame2=53)
20:47:32.800 |     INFO |       log_parameters | PARAMETERS (enhanced linking inputs):
20:47:32.800 |     INFO |       log_parameters |   movie_info_frames: 2
20:47:32.800 |     INFO |       log_parameters |   kalman_info_keys: ['num_features', 'state_vec', 'state_noise_var', 'observation_vec']
20:47:32.800 |     INFO |       log_parameters |   current_frame: 2
20:47:32.800 |     INFO |       log_parameters |   prob_dim: 2
20:47:32.800 |     INFO |       log_parameters |   num_features_frame1: 49
20:47:32.800 |     INFO |       log_parameters |   num_features_frame2: 53
20:47:32.800 |    DEBUG |            __enter__ | TIMING: Starting Enhanced linking cost matrix calculation
20:47:32.800 |     INFO |       log_parameters | PARAMETERS (validated parameters):
20:47:32.800 |     INFO |       log_parameters |   linear_motion: 1
20:47:32.800 |     INFO |       log_parameters |   min_search_radius: 0.1
20:47:32.800 |     INFO |       log_parameters |   max_search_radius: 1.0
20:47:32.800 |     INFO |       log_parameters |   brown_std_mult: 1.0
20:47:32.800 |     INFO |       log_parameters |   brown_scaling: [0.25, 0.01]
20:47:32.800 |     INFO |       log_parameters |   time_reach_conf_b: 2
20:47:32.800 |     INFO |       log_parameters |   lin_std_mult: [1. 1. 1. 1. 1.]
20:47:32.800 |     INFO |       log_parameters |   lin_scaling: [1.0, 0.01]
20:47:32.800 |     INFO |       log_parameters |   time_reach_conf_l: 2
20:47:32.800 |     INFO |       log_parameters |   max_angle_vv: 5.0
20:47:32.800 |     INFO |       log_parameters |   use_local_density: 0
20:47:32.800 |     INFO |       log_parameters |   nn_window: 5
20:47:32.801 |     INFO |       log_parameters |   amp_ratio_limit: [0.1, 1.0]
20:47:32.801 |     INFO |       log_parameters |   gap_penalty: 1.5
20:47:32.801 |     INFO |       log_parameters |   len_for_classify: 5
20:47:32.801 |     INFO |       log_parameters |   res_limit: 0.1
20:47:32.801 |     INFO |       log_parameters |   gap_exclude_ms: 1
20:47:32.801 |     INFO |       log_parameters |   strategy_bd: -1
20:47:32.801 |     INFO |       log_parameters |   lft_cdf: None
20:47:32.801 |     INFO |       log_parameters |   kalman_init_param: None
20:47:32.801 |     INFO |       log_parameters |   diagnostics: None
20:47:32.801 |     INFO |       log_parameters |   logger: <Logger utrack.track_general (DEBUG)>
20:47:32.801 |     INFO |       log_parameters |   velocity_weight: 1.0
20:47:32.801 |     INFO |       log_parameters |   diffusion_weight: 1.0
20:47:32.801 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.801 |     INFO |       log_parameters |   coords_shape: (49, 2)
20:47:32.801 |     INFO |       log_parameters |   uncertainties_shape: (49, 2)
20:47:32.801 |     INFO |       log_parameters |   mean_uncertainty: 0.30057010204081636
20:47:32.801 |     INFO |       log_parameters |   uncertainty_range: [0.218286, 0.354995]
20:47:32.801 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.801 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.801 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.801 |     INFO |       log_parameters |   mean_uncertainty: 0.30301145283018877
20:47:32.801 |     INFO |       log_parameters |   uncertainty_range: [0.21909, 0.352375]
20:47:32.801 |    DEBUG |            log_debug | Initializing Kalman for 53 features, prob_dim=2, state_dim=4
20:47:32.801 |     INFO |       log_parameters | PARAMETERS (enhanced Kalman initialization):
20:47:32.801 |     INFO |       log_parameters |   num_features: 53
20:47:32.801 |     INFO |       log_parameters |   state_dim: 4
20:47:32.801 |     INFO |       log_parameters |   prob_dim: 2
20:47:32.801 |     INFO |       log_parameters |   state_vec_shape: (53, 4)
20:47:32.801 |     INFO |       log_parameters |   state_noise_var_shape: (53, 4, 4)
20:47:32.801 |    DEBUG |            log_debug | State vector shape: (49, 4), Expected: (49, 4)
20:47:32.801 |     INFO |       log_parameters | PARAMETERS (enhanced motion prediction):
20:47:32.801 |     INFO |       log_parameters |   num_features_predicted: 49
20:47:32.801 |     INFO |       log_parameters |   directed_motion_features: 0
20:47:32.801 |     INFO |       log_parameters |   brownian_motion_features: 49
20:47:32.801 |     INFO |       log_parameters |   mean_motion_confidence: 0.0
20:47:32.801 |     INFO |       log_parameters |   mean_velocity_magnitude: 0.0
20:47:32.801 |     INFO |       log_parameters | PARAMETERS (enhanced search radii):
20:47:32.801 |     INFO |       log_parameters |   search_radii_shape: (49, 2)
20:47:32.801 |     INFO |       log_parameters |   min_radius: 0.1
20:47:32.801 |     INFO |       log_parameters |   max_radius: 0.1
20:47:32.801 |     INFO |       log_parameters |   mean_radius: 0.09999999999999999
20:47:32.801 |     INFO |       log_parameters |   directed_motion_mean_radius: 0
20:47:32.801 |     INFO |       log_parameters |   brownian_motion_mean_radius: 0.09999999999999999
20:47:32.802 |     INFO |       log_parameters | PARAMETERS (enhanced distance costs):
20:47:32.802 |     INFO |       log_parameters |   distance_matrix_shape: (49, 53)
20:47:32.802 |     INFO |       log_parameters |   cost_matrix_shape: (49, 53)
20:47:32.802 |     INFO |       log_parameters |   finite_costs: 2597
20:47:32.802 |     INFO |       log_parameters |   infinite_costs: 0
20:47:32.802 |     INFO |       log_parameters |   mean_finite_cost: 1000000.0
20:47:32.802 |     INFO |       log_parameters |   min_distance: 5.016032547412148
20:47:32.802 |     INFO |       log_parameters |   max_distance: 131.51169786532873
20:47:32.802 |     INFO |       log_parameters | PARAMETERS (enhanced motion costs):
20:47:32.802 |     INFO |       log_parameters |   motion_costs_shape: (49, 53)
20:47:32.802 |     INFO |       log_parameters |   motion_costs_min: 1.0
20:47:32.802 |     INFO |       log_parameters |   motion_costs_max: 1.0
20:47:32.802 |     INFO |       log_parameters |   motion_costs_mean: 1.0
20:47:32.802 |     INFO |       log_parameters |   features_with_motion_constraints: 0
20:47:32.802 |     INFO |       log_parameters |   high_confidence_motion_features: 0
20:47:32.804 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.804 |     INFO |       log_parameters |   coords_shape: (49, 2)
20:47:32.804 |     INFO |       log_parameters |   uncertainties_shape: (49, 2)
20:47:32.804 |     INFO |       log_parameters |   mean_uncertainty: 0.30057010204081636
20:47:32.804 |     INFO |       log_parameters |   uncertainty_range: [0.218286, 0.354995]
20:47:32.804 |     INFO |       log_parameters | PARAMETERS (coordinate extraction with uncertainties):
20:47:32.804 |     INFO |       log_parameters |   coords_shape: (53, 2)
20:47:32.804 |     INFO |       log_parameters |   uncertainties_shape: (53, 2)
20:47:32.804 |     INFO |       log_parameters |   mean_uncertainty: 0.30301145283018877
20:47:32.804 |     INFO |       log_parameters |   uncertainty_range: [0.21909, 0.352375]
20:47:32.804 |     INFO |       log_parameters | PARAMETERS (enhanced feature costs):
20:47:32.804 |     INFO |       log_parameters |   feature_costs_shape: (49, 53)
20:47:32.804 |     INFO |       log_parameters |   feature_costs_min: 1.000033111680084
20:47:32.804 |     INFO |       log_parameters |   feature_costs_max: 15.0
20:47:32.804 |     INFO |       log_parameters |   amplitude_constraints_applied: True
20:47:32.804 |     INFO |       log_parameters |   resolution_constraints_applied: True
20:47:32.804 |     INFO |       log_parameters | PARAMETERS (enhanced matrix augmentation):
20:47:32.804 |     INFO |       log_parameters |   original_shape: (49, 53)
20:47:32.804 |     INFO |       log_parameters |   augmented_shape: (102, 102)
20:47:32.804 |     INFO |       log_parameters |   birth_death_cost: 1.0
20:47:32.804 |     INFO |       log_parameters |   nonlink_marker: -5
20:47:32.804 |     INFO |       log_parameters |   valid_linking_costs: 0
20:47:32.804 |    DEBUG |            log_debug | 
DEBUG _update_enhanced_kalman:
20:47:32.804 |    DEBUG |            log_debug |   observed_positions.shape: (53, 2)
20:47:32.804 |    DEBUG |            log_debug |   num_features (from observed_positions): 53
20:47:32.804 |    DEBUG |            log_debug |   predicted_positions.shape: (49, 2)
20:47:32.804 |    DEBUG |            log_debug |   predicted_velocities.shape: (49, 2)
20:47:32.804 |    DEBUG |            log_debug |   kalman_info_next['state_vec'].shape: (53, 4)
20:47:32.804 |    ERROR |            log_error |   ERROR: Size mismatch! num_features=53 but predicted_positions has 49 rows
20:47:32.804 |    ERROR |            log_error |   This will cause index 52 to fail when array only goes to 48
20:47:32.804 |    DEBUG |            log_debug | Kalman update: 53 features, state_dim=4, prob_dim=2
20:47:32.805 |    ERROR |            log_error | Error in enhanced linking: index 49 is out of bounds for axis 0 with size 49
